"patch","user","nn","avg_speed","duration","noutliers","lon_center","lat_center","rgyration","dw","ini_dat"
5790,"10159d4c7869454ec1a5b1d2399129fdd7cce41df0f9721e563c6c136812b3fa",3,0.31938923206725,285,0,-71.0885584,42.3609626,0.010711998575475,1,1475504282
7747,"127bfbe830b399f70a61e1cbf93074ab38a9614f73369e1129a5d090526cf01d",3,0.194414382916327,1977,0,-71.0761938333333,42.3683418333333,0.00972874715858613,1,1475697613
7749,"127bfbe830b399f70a61e1cbf93074ab38a9614f73369e1129a5d090526cf01d",6,0.379062123446441,946,0,-71.0777143333333,42.3674910833333,0.00984079869239526,1,1475699836
7751,"127bfbe830b399f70a61e1cbf93074ab38a9614f73369e1129a5d090526cf01d",3,0.143510309782034,734,0,-71.0776563666667,42.3672863666667,0.0089974785312091,1,1475701929
32225,"3f790655c552339aa274b19ed93dd0a8e306cb603e7eb9010df8ca6ee89ca40c",3,0.407215025641369,249,0,-71.0711454,42.3560288,0.00575500893270242,1,1475619579
36379,"47f3e1776574fcf62f303d65fe5dfc5ca9b3f246c286591097e57398ea24b81d",7,0.396973654301215,4857,0,-71.0868573857143,42.3605634428571,0.00767964953758143,1,1475856230
36381,"47f3e1776574fcf62f303d65fe5dfc5ca9b3f246c286591097e57398ea24b81d",8,0.440931691485212,1296,0,-71.0868590375,42.3604287875,0.0123707029378492,1,1475863857
36383,"47f3e1776574fcf62f303d65fe5dfc5ca9b3f246c286591097e57398ea24b81d",6,0.527915315642748,415,0,-71.0869469333333,42.3604164166667,0.0131807049588732,1,1475865779
36385,"47f3e1776574fcf62f303d65fe5dfc5ca9b3f246c286591097e57398ea24b81d",7,0.243398878041181,1757,0,-71.0870035,42.3605633428571,0.0127611912419475,1,1475866378
36387,"47f3e1776574fcf62f303d65fe5dfc5ca9b3f246c286591097e57398ea24b81d",12,2.14272367400792,1423,1,-71.0868050166667,42.3604961,0.0075883215018777,1,1475868266
36389,"47f3e1776574fcf62f303d65fe5dfc5ca9b3f246c286591097e57398ea24b81d",7,0.237669788113708,1155,0,-71.0906502714286,42.3587333285714,0.00994521915513436,1,1475870700
36391,"47f3e1776574fcf62f303d65fe5dfc5ca9b3f246c286591097e57398ea24b81d",3,0.964037449538302,59,0,-71.0906812333333,42.3588763,0.00634255946403236,1,1475872212
36392,"47f3e1776574fcf62f303d65fe5dfc5ca9b3f246c286591097e57398ea24b81d",19,0.450413253323575,1120,1,-71.0905758789474,42.3587185684211,0.00708010980010169,1,1475872299
36394,"47f3e1776574fcf62f303d65fe5dfc5ca9b3f246c286591097e57398ea24b81d",8,0.381468766151794,549,0,-71.09089865,42.3588199375,0.0095002823338888,1,1475873454
39313,"51755182c29b42fa19a4b2fa72ea459dd7da9cbd9fa1ee784b44462d1cbdcf44",3,2.26548680332109,28,0,-71.0775506666667,42.3674355,0.00632641930597369,1,1475429916
43869,"588577aac00eebaaf6ac957e482feb619d9196406fcf9e5a3feb1d27feab7f03",3,12.4383150389972,11,0,-71.0841321333333,42.3680238666667,0.00647963142158671,1,1475879503
45470,"5fcc1395728945a830064785bbfad99ed9ef1c321550a66849114838112136f1",4,0.0201408144951605,8737,0,-71.079029625,42.36394625,0.0156858375124663,1,1475627303
45472,"5fcc1395728945a830064785bbfad99ed9ef1c321550a66849114838112136f1",4,0.0701108200092234,740,0,-71.0793801,42.363845525,0.00192070813058332,1,1475702021
45478,"5fcc1395728945a830064785bbfad99ed9ef1c321550a66849114838112136f1",6,0.109049622787514,1207,0,-71.0762026166667,42.3680054666667,0.0102372236358741,1,1475787065
45482,"5fcc1395728945a830064785bbfad99ed9ef1c321550a66849114838112136f1",3,0.1183307773228,2079,0,-71.0789285333333,42.3640010666667,0.00887717606136718,1,1475806396
45485,"5fcc1395728945a830064785bbfad99ed9ef1c321550a66849114838112136f1",16,0.111333609533006,264465,1,-71.07930705625,42.36371904375,0.0105260173485453,1,1475873529
82446,"bc9c3a45f562c1cf445cb89601b68ef59e2b581646f21b3e61a0e3ed108ccaba",3,0.217341623085451,191,0,-71.0709253333333,42.3609624666667,0.00229505357126209,1,1475882220
89552,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",5,1.49342023631787,541,0,-71.08559964,42.36630238,0.00477226055099732,1,1475431596
89554,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",3,0.0467084711346242,10200,0,-71.0871966333333,42.3650605666667,0.00796493630882425,1,1475432796
89555,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",3,0.179955050166669,1309,0,-71.0858039,42.3662580666667,0.0104721885449169,1,1475443187
89559,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",3,0.0298519635362097,3794,0,-71.0868716666667,42.3657845333333,0.00115660174469816,1,1475447495
89560,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",3,0.0721177890548321,3381,0,-71.0872275666667,42.3650411,0.00540837172621782,1,1475451314
89638,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",3,1.65955180428359,36,0,-71.0861443,42.3662419333333,0.00768318465774724,1,1475670534
89640,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",3,1.27627455718986,120,0,-71.0876357666667,42.3642105,0.0251840328655838,1,1475675042
89645,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",5,1.18138291073243,148,0,-71.08787156,42.3656248,0.011621291251089,1,1475678977
89646,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",3,0.108151595465452,520,0,-71.08763,42.3659758666667,0.00521443962341213,1,1475679145
89647,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",3,0.409237025431152,363,0,-71.0881715333333,42.3653877,0.00669951879149241,1,1475680203
89650,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",3,1.13152697217953,32,0,-71.0862990666667,42.3653775666667,0.00479268207500543,1,1475690466
89692,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",9,0.1300832757497,8503,1,-71.0872327333333,42.3649801333333,0.00543357120742032,1,1475863455
89695,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",3,0.406373168426128,121,0,-71.0860979,42.3664691,0.00861982561983226,1,1475873738
89697,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",6,0.0633205902000714,1800,0,-71.0847052,42.36672635,0.00487631839102659,1,1475875563
89698,"cde2eaac9d9e3c52c85664aeaf7773433f7e6c06ee3c20f8a5c651dc27878572",7,0.0412022654685282,23221,0,-71.0872032571429,42.3650245714286,0.00695659249001759,1,1475880843
102521,"f12a414b108cfe6e3fc905a3124090b0227aaa3c4ad85cf5234e4438ad7609c5",3,0.179068308194909,282,0,-71.0703132666667,42.3675853,0.00673808667074563,1,1475614929
102528,"f12a414b108cfe6e3fc905a3124090b0227aaa3c4ad85cf5234e4438ad7609c5",9,0.166864131706607,1096,0,-71.0709838888889,42.3677987333333,0.00478722777983027,1,1475616717
102530,"f12a414b108cfe6e3fc905a3124090b0227aaa3c4ad85cf5234e4438ad7609c5",3,0.202879395446444,279,0,-71.0710251,42.3678057666667,0.00613468121344649,1,1475618270
102532,"f12a414b108cfe6e3fc905a3124090b0227aaa3c4ad85cf5234e4438ad7609c5",7,0.169074365840169,1095,0,-71.0710936714286,42.3675824142857,0.00945673167073343,1,1475618790
35787,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,12.3954962629799,4,0,-71.071976,42.3600120333333,0.0101503766889959,1,1475364505
35838,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,9.2243678226166,5,0,-71.0732720666667,42.3552427333333,0.00845362351580764,1,1475371608
35914,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,12.9717037465112,3,0,-71.0724884666667,42.3605768333333,0.00892897824368208,1,1475439782
35917,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,5.7825471064652,7,0,-71.0732284666667,42.3556403333333,0.0112490420696886,1,1475439823
35975,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",4,4.2418957879333,45,0,-71.070938,42.355827975,0.0101695374770501,1,1475444891
35979,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,16.1052853107662,3,0,-71.0723889333333,42.3582289666667,0.0113077452211834,1,1475445002
36106,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,8.96055644653979,5,0,-71.080849,42.3617623666667,0.010136317810094,1,1475537330
36107,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",4,13.7878333216235,4,0,-71.080017375,42.36171845,0.0105042442801678,1,1475537336
36113,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,11.6643198264301,3,0,-71.0745616333333,42.3613783666667,0.00808480924149098,1,1475537376
36114,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",4,11.2885537981901,3,0,-71.073834025,42.36131865,0.00664295466885224,1,1475537381
36138,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,14.4898279220178,3,0,-71.0726877666667,42.3616986,0.00993308319561542,1,1475541764
36140,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,16.9759695379547,3,0,-71.0726713333333,42.3607731666667,0.00927242917294831,1,1475541772
36143,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,19.2730482451847,2,0,-71.0743371333333,42.3559181,0.00907667480950987,1,1475541817
36145,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,15.0294617379653,3,0,-71.0757582,42.3555372333333,0.0104254239351925,1,1475541825
36146,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,16.7754417679372,2,0,-71.0767946,42.3552569,0.00961911641001687,1,1475541831
36176,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,2.49690395394306,83,0,-71.0711955,42.3608314333333,0.00856863972813103,1,1475545221
36180,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,9.9129711865844,3,0,-71.0726792333333,42.3554906666667,0.0069510188790661,1,1475545463
36181,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,9.0613955022387,5,0,-71.073364,42.3552823666667,0.0110361920202257,1,1475545470
36302,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,16.8311203886226,3,0,-71.0920649666667,42.3561484333333,0.00936711841273268,1,1475618417
36456,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,13.4631332450791,3,0,-71.0761303666667,42.3552739,0.00933654181959961,1,1475665961
36458,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,16.0650275288843,3,0,-71.0748123666667,42.3555908666667,0.00831589997627281,1,1475665969
36461,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,15.2158590164017,3,0,-71.0721418,42.3596175333333,0.0105585488060311,1,1475666001
36462,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",4,14.762239297429,3,0,-71.072138125,42.3601665,0.00818788101675956,1,1475666005
36510,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,12.2425478658652,2,0,-71.0749893333333,42.3553413333333,0.000676108222924935,1,1475815523
36590,"645995057ca90331bf6ebffb2d264987d7025da3599feeb19b11159954b08ae3",3,3.56994187828342,23,0,-71.0741904333333,42.3550151333333,0.0109185026490173,1,1475884275
41155,"6bf717e0c2f4c927d5f0ffd2844b2b62aa7e1513a3f4c92e6cb72b88d1811ef4",5,0.13261762961135,571,0,-71.08070644,42.36807284,0.00384945007495565,1,1475339949
53444,"8c8034a368bdfaf9fcc600488bbe5903624c6b98708071b213b6fca4b8b9a695",3,0.176251793520754,437,0,-71.0768748666667,42.3689776333333,0.00602512368920136,1,1475358013
53449,"8c8034a368bdfaf9fcc600488bbe5903624c6b98708071b213b6fca4b8b9a695",6,0.208923078999423,846,0,-71.0761706666667,42.3672925666667,0.00721669040580856,1,1475360637
63962,"9f61bf71e7ce3d001d6de6b74092de3ca92bdcb866c7c7d0c5b2e837aaa4e7e4",3,0.0404340112306972,3388,0,-71.0852467666667,42.3623525333333,0.00498337814749192,1,1475324738
63963,"9f61bf71e7ce3d001d6de6b74092de3ca92bdcb866c7c7d0c5b2e837aaa4e7e4",15,0.142066063251668,28329,0,-71.0859121866667,42.3622112066667,0.00350909096195383,1,1475328432
63973,"9f61bf71e7ce3d001d6de6b74092de3ca92bdcb866c7c7d0c5b2e837aaa4e7e4",11,0.0907373245013512,11713,0,-71.0858967454546,42.3622542181818,0.00722524802101991,1,1475412161
64830,"a33e087ba2ff9b1384e3e8c497247cea5c1e5ee9ce657d4194d599d271125d84",4,0.0687033978274085,976,0,-71.09498765,42.3688292,0.00452622215715671,1,1475347343
64861,"a33e087ba2ff9b1384e3e8c497247cea5c1e5ee9ce657d4194d599d271125d84",3,0.116387025730241,360,0,-71.0852158333333,42.3621244666667,0.00445684433791508,1,1475507359
64865,"a33e087ba2ff9b1384e3e8c497247cea5c1e5ee9ce657d4194d599d271125d84",6,0.439881619763724,472,0,-71.0851708166667,42.36247205,0.0110983809380506,1,1475509401
64875,"a33e087ba2ff9b1384e3e8c497247cea5c1e5ee9ce657d4194d599d271125d84",3,0.220789506603495,292,0,-71.0800991,42.3657863666667,0.00148867385473291,1,1475518438
64927,"a33e087ba2ff9b1384e3e8c497247cea5c1e5ee9ce657d4194d599d271125d84",4,0.140194531284383,639,0,-71.094462,42.368359575,0.00448491175321526,1,1475608493
64935,"a33e087ba2ff9b1384e3e8c497247cea5c1e5ee9ce657d4194d599d271125d84",3,0.137944115711633,901,0,-71.0949494,42.3686221666667,0.0067198957953786,1,1475614882
65014,"a33e087ba2ff9b1384e3e8c497247cea5c1e5ee9ce657d4194d599d271125d84",3,0.0856771543294469,499,0,-71.0851384,42.3620247,0.00889646491001543,1,1475849450
65028,"a33e087ba2ff9b1384e3e8c497247cea5c1e5ee9ce657d4194d599d271125d84",3,0.145238904951824,312,0,-71.0772539333333,42.3673291,0.010035565059281,1,1475876110
74726,"be26bc3092601079dfc4bbe15f8d01fcd52159f5330dd8fbd77006955254d307",3,0.123647341882729,294,0,-71.0935103,42.3688592333333,0.00463841888680455,1,1475415019
74727,"be26bc3092601079dfc4bbe15f8d01fcd52159f5330dd8fbd77006955254d307",5,0.189249397749774,2066,0,-71.09350102,42.36900858,0.00480967661132733,1,1475415451
74728,"be26bc3092601079dfc4bbe15f8d01fcd52159f5330dd8fbd77006955254d307",3,0.117059922128959,374,0,-71.093433,42.3689574,0.00768672438704291,1,1475417784
89334,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",6,0.165063079470867,2501,0,-71.0791473833333,42.3652088666667,0.00305983442484761,1,1475492035
89336,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",9,0.20110528095931,3705,0,-71.0788510444445,42.3648497222222,0.00499912577249728,1,1475505027
89339,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",3,0.282891268837561,272,0,-71.0788315,42.3649010666667,0.00738567642130143,1,1475516922
89343,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",3,0.046908921669086,985,0,-71.0799436,42.3647454333333,0.00606194329171095,1,1475594390
89345,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",3,0.202248042306261,552,0,-71.0800213333333,42.3647173,0.00727177569947047,1,1475596505
89347,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",5,0.241747653991891,1406,0,-71.0799788,42.36452004,0.00837683632528932,1,1475597330
89348,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",8,0.291608889988989,1781,0,-71.0791579875,42.3651839,0.00876260918196781,1,1475598889
89350,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",4,0.193941533498073,641,0,-71.078930875,42.365322075,0.0142252063668231,1,1475600998
89352,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",6,0.24106003915279,774,0,-71.0790942,42.3651152333333,0.00743807186585053,1,1475602539
89353,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",5,0.227334620203535,1025,0,-71.07875578,42.36527146,0.00562605810648885,1,1475604146
89370,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",6,0.0946880507647688,3723,0,-71.0790596,42.36540905,0.0152835432967134,1,1475750546
89372,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",8,0.24929673538329,1895,0,-71.07913055,42.3650891625,0.0101930994245511,1,1475771746
89374,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",7,0.186689283261744,1639,0,-71.0790668285714,42.3651526142857,0.00541350983156025,1,1475773928
89375,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",6,0.110462725139897,2406,0,-71.0790413333333,42.3652221333333,0.00224060949608286,1,1475775746
89398,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",4,0.285331402903207,962,0,-71.08014185,42.3648599,0.00231611685925005,1,1475853072
89400,"e15a92a6095b583cb76c3cacc45ae25cf47e7ef028e5e459a3638320e9508e26",4,0.191881756135275,553,0,-71.080097475,42.364566525,0.00868063256416788,1,1475855018
96041,"f0b739c2bb433b0adc10ba877f616eb43931e01833a5773d3763aaa8d70f50b9",3,0.267064970999804,436,0,-71.0761392,42.3676546666667,0.00405038279431375,1,1475782080
11697,"162944a322b0987ebdc7cb4bb22015a065e10bd8d47204b04322770d76c37e58",3,0.347305872570168,244,0,-71.0768903,42.3672855,0.00345637320739057,1,1475503535
14096,"208b85b415e117b4f89be2b063b461523f7ec6061a4d87f09f608d0267f5b808",7,0.105450699985084,2195,0,-71.0761805571429,42.3683289428571,0.0104863946160316,1,1475865573
14097,"208b85b415e117b4f89be2b063b461523f7ec6061a4d87f09f608d0267f5b808",3,0.204055849790034,277,0,-71.0750796333333,42.3691907,0.0111231171702192,1,1475869636
14099,"208b85b415e117b4f89be2b063b461523f7ec6061a4d87f09f608d0267f5b808",5,0.0957953107068794,923,0,-71.07537678,42.36964234,0.00479761233934515,1,1475870385
19121,"2d8f1d23ab0f3dd6bbd7fa873ee58f91fe45d88018b103639bfea8c26acb54de",8,0.0917544757053358,10938,0,-71.0777899875,42.3649755875,0.00580553542216616,1,1475432516
19169,"2d8f1d23ab0f3dd6bbd7fa873ee58f91fe45d88018b103639bfea8c26acb54de",11,0.0895313348894465,7366,0,-71.0777090727273,42.3649802727273,0.00749143805575449,1,1475708205
20981,"3154bbdebe93170b91e308dd867adba1a8d160a6c16defda9b37be49962b50ad",4,0.814781347432411,32286,0,-71.077704475,42.366936875,0.00695603434368485,1,1475492245
21022,"3154bbdebe93170b91e308dd867adba1a8d160a6c16defda9b37be49962b50ad",3,0.369502139303438,202,0,-71.0779132666667,42.3671163666667,0.00521268639318789,1,1475617494
21120,"3154bbdebe93170b91e308dd867adba1a8d160a6c16defda9b37be49962b50ad",3,9.45140302962367,435,0,-71.0760736,42.3669731333333,0.0052575892337344,1,1475858356
21122,"3154bbdebe93170b91e308dd867adba1a8d160a6c16defda9b37be49962b50ad",3,0.368519995197987,180,0,-71.0778967666667,42.3668047,0.00996601987294533,1,1475877414
39321,"54e2d8dcbf2e7efb657446a1789732c658b0bdd4512b5ac8bf0b73e3a94dfa16",5,0.0175976489160108,9434,0,-71.07453352,42.36759034,0.00785362501733394,1,1475680410
60444,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",7,0.510164039373157,682,1,-71.0736632571429,42.3569472,0.0147952094024062,1,1475344989
60446,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",3,0.200837063977762,702,0,-71.0743657666667,42.3561894,0.010256310649088,1,1475348617
60448,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",3,0.219020772014962,425,0,-71.0752834333333,42.3558777333333,0.0077678890908299,1,1475349726
60451,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",3,0.0611511325881627,1513,0,-71.0738109333333,42.3569712666667,0.00502255943290207,1,1475351399
60462,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",5,0.142747335917902,790,0,-71.07339902,42.35747984,0.00350763819028117,1,1475404586
60470,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",3,0.270554109899602,312,0,-71.0736559333333,42.3565017333333,0.0147802728704624,1,1475408501
60472,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",3,0.866314938566425,56,0,-71.0737147666667,42.3567514,0.00625274642383639,1,1475409594
60477,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",3,0.160395314992832,244,0,-71.0734547333333,42.3561580333333,0.00341522191925064,1,1475410806
60479,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",4,0.426443918102798,600,0,-71.0737798,42.356887925,0.0103474628750629,1,1475411636
60480,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",8,0.149241122690659,2098,0,-71.0732690375,42.3574409625,0.0106312245024214,1,1475412367
60483,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",5,0.546840456389791,488,0,-71.07310924,42.35745862,0.0142207682293454,1,1475415022
60486,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",4,0.0730586658067721,1606,0,-71.07350445,42.356904,0.00803572949195959,1,1475415998
60490,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",13,0.365263414925679,3353,1,-71.0733797461539,42.3575319307692,0.0054176117965857,1,1475419041
60492,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",7,0.196263379526102,1719,0,-71.0734613714286,42.3574724571429,0.0106554935613375,1,1475423295
60498,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",3,0.155842140483641,204,0,-71.0738262333333,42.3568400666667,0.00269503952515297,1,1475429497
60504,"820cf4a8c7fa3f2579a1cf64f854306e40c52f34b6e10cdfd20b988160c051d1",3,0.197067771225951,341,0,-71.0734392666667,42.3575535,0.00577371894686731,1,1475431306
81252,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",3,0.834786583246778,83,0,-71.0879784333333,42.365376,0.0032100603755406,1,1475503056
81254,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",3,0.836871684145176,50,0,-71.0868876666667,42.3659535,0.00582694678663227,1,1475503199
81262,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",5,1.12448663397738,127,0,-71.08792442,42.36536072,0.00740368232893496,1,1475513971
81263,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",4,0.672702637786693,2777,0,-71.089015525,42.3657318,0.00630005140725914,1,1475514116
81265,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",4,0.71678066180773,141,0,-71.08719365,42.364467725,0.00550355398841319,1,1475517144
81266,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",3,0.690100158598685,162,0,-71.0878537666667,42.3642362666667,0.00731565290508752,1,1475517511
81268,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",7,0.405011531059848,719,0,-71.0879070428571,42.3642016285714,0.00878372985435165,1,1475518240
81271,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",3,0.549670479156667,1212,0,-71.0890240333333,42.3657387,0.00667520026553047,1,1475519202
81273,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",5,0.961612044324854,133,0,-71.0880151,42.36532356,0.00525577039913809,1,1475524750
81274,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",4,1.86939370073454,59,0,-71.08825025,42.364980175,0.00614159647874414,1,1475524899
81285,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",3,0.575919379290976,163,0,-71.0879197666667,42.3652974333333,0.0119208330422963,1,1475582385
81287,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",4,1.58143841695435,4466,0,-71.087837425,42.36529315,0.0146094607288701,1,1475585966
81303,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",6,0.0541211208520817,14741,0,-71.08899825,42.3657114666667,0.00369157002210834,1,1475669513
81306,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",3,0.525784698832557,75,0,-71.0879891,42.3654955,0.00931612113573263,1,1475686773
81307,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",3,3.71213766983445,16,0,-71.0871074333333,42.3661329,0.00898068061063367,1,1475686866
81309,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",3,0.0514690098376332,2877,0,-71.0871065666667,42.3650079333333,0.0024930081366165,1,1475688762
81310,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",4,0.812384633356212,385,0,-71.088080825,42.365419625,0.015594291091367,1,1475693661
81312,"b8e4eded60ebe53861f324fa9e4e51bf00eb29b038e96cc7d4a2e99b09d72523",4,0.416187601116348,3527,0,-71.0878745,42.365288075,0.00774710486309521,1,1475694256
86618,"ceec89d58d8fb0c0e467aac238fc4a104f898dceac587ed587615af28c60bc63",3,0.085952985050194,2745,0,-71.090926,42.3631356666667,0.0123221139331991,1,1475511534
86620,"ceec89d58d8fb0c0e467aac238fc4a104f898dceac587ed587615af28c60bc63",4,0.023643464593774,3616,0,-71.090003575,42.367679075,0.00717043341325811,1,1475524829
86626,"ceec89d58d8fb0c0e467aac238fc4a104f898dceac587ed587615af28c60bc63",3,0.0891332301111647,2873,0,-71.0911272,42.3632566,0.00963328784308232,1,1475579876
86641,"ceec89d58d8fb0c0e467aac238fc4a104f898dceac587ed587615af28c60bc63",5,0.085819938402641,14066,0,-71.0925911,42.36330088,0.0155176803750963,1,1475758981
94228,"e57e0ee9ebd6635bac6db42fd592496222461130ad3416f8f00c5ee21e3d066c",7,0.315478480400904,2491,1,-71.0716242571429,42.3676094857143,0.00606924856459759,1,1475348110
